Client_ID,Nom,Prenom,Type_Client,Statut_Client,Type_Compte,Age,Wilaya,Secteur_Activite,Type_Credit,Anciennete_Client_Ans,Revenu_Mensuel_DZD,Charges_Mensuelles_DZD,Montant_Credit_DZD,Echeance_Mensuelle_DZD,Duree_Credit_Mois,Taux_Interet_Pct,Utilisation_Credit_Pct,Historique_Paiement,Retards_30J,Retards_90J,Jours_Impayes,Decouvert_90J,Volatilite_Cashflow_Pct,Solde_Moyen_DZD,Garantie_Couverture_Pct
BNA001450,Bensalem,Adel,PME,Actif,Compte entreprise,28,Batna,Santé,Crédit immobilier,6.0,890500.0,309700.0,11418000.0,207500.0,60,3.46,32.8,0.715,1,1,0,2,22.7,1481500.0,72.0
BNA001451,Mansouri,Bilal,PME,Actif,Compte courant,48,Oran,Santé,Crédit d'exploitation,2.9,672900.0,305000.0,2247000.0,38600.0,72,7.27,2.1,0.932,2,0,30,0,34.3,2371600.0,78.8
BNA001452,Nouri,Mohamed,Particulier,Actif,Compte courant,44,Tlemcen,Services,Crédit immobilier,7.9,132100.0,63600.0,975000.0,16900.0,72,7.64,51.9,0.178,0,0,120,2,48.6,215900.0,95.6
BNA001453,Meziane,Mohamed,Particulier,Actif,Compte épargne,46,Biskra,Services,Crédit d'investissement,17.5,81500.0,17800.0,507000.0,12700.0,48,9.27,46.1,0.809,0,1,0,0,24.2,217400.0,68.7
BNA001454,Belaid,Karim,Professionnel,Actif,Compte courant,48,Annaba,Agriculture,Crédit équipement,16.3,84600.0,51200.0,394000.0,34500.0,12,9.09,100.0,0.371,1,0,120,3,52.1,162700.0,80.8
BNA001455,Ferhat,Oussama,Grande Entreprise,Actif,Compte entreprise,57,Djelfa,Santé,Crédit équipement,16.8,4258600.0,1857100.0,29318000.0,476800.0,72,5.34,89.1,0.833,0,0,30,2,24.2,-3000000.0,92.0
BNA001456,Slimani,Ibrahim,PME,Actif,Compte courant,57,Blida,Commerce,Crédit d'investissement,11.4,777700.0,599700.0,3738000.0,117000.0,36,7.93,87.2,0.154,0,2,10,2,57.3,-144900.0,82.7
BNA001457,Saidi,Aymen,Particulier,Actif,Compte courant,26,Alger,Santé,Crédit équipement,10.2,151400.0,83400.0,3262000.0,74200.0,48,4.35,100.0,0.471,4,1,30,1,53.0,-105100.0,11.2
BNA001458,Mansouri,Mourad,Professionnel,Actif,Compte courant,29,Constantine,Pharmacie,Crédit d'investissement,7.4,195700.0,58900.0,1595000.0,29900.0,72,10.39,8.7,0.981,0,0,0,0,23.1,181200.0,129.3
BNA001459,Mebarki,Abdelkader,PME,Actif,Compte courant,23,Biskra,Transport,Crédit personnel,11.0,773400.0,365500.0,3892000.0,88900.0,48,4.58,76.0,0.232,1,0,15,3,32.6,-591500.0,66.7
BNA001460,Cherif,Nabil,Particulier,Actif,Compte entreprise,39,Sétif,Agriculture,Crédit immobilier,6.4,194800.0,70900.0,1702000.0,146800.0,12,6.44,100.0,0.679,5,1,90,2,41.5,141600.0,7.4
BNA001461,Gacem,Tarek,Particulier,Actif,Compte professionnel,40,Tlemcen,Services,Crédit immobilier,5.8,106800.0,53700.0,981000.0,22700.0,48,5.2,67.9,0.277,0,0,60,0,70.8,-27900.0,58.7
BNA001462,Haddad,Rachid,Particulier,Actif,Compte épargne,62,Annaba,Transport,Crédit d'investissement,4.6,119100.0,55700.0,725000.0,14800.0,60,8.21,70.7,0.356,1,2,45,3,56.0,19400.0,92.2
BNA001463,Haddad,Farid,Particulier,Actif,Compte professionnel,34,Batna,Pharmacie,Crédit personnel,11.1,96200.0,15000.0,849000.0,20500.0,48,7.31,48.5,0.652,1,0,0,0,25.9,378600.0,113.5
BNA001464,Dahmani,Adel,Professionnel,Actif,Compte courant,31,Oran,Commerce,Crédit d'exploitation,3.2,125600.0,97200.0,1447000.0,26600.0,60,3.94,72.6,0.099,4,0,90,2,4.0,-64100.0,82.3
BNA001465,Hadji,Kamel,Particulier,Actif,Compte courant,46,Constantine,Santé,Crédit d'exploitation,3.8,85600.0,30100.0,521000.0,10900.0,60,9.23,78.6,0.56,2,1,45,2,39.9,-93700.0,78.4
BNA001466,Belkacem,Sofiane,Particulier,Actif,Compte courant,45,Biskra,Services,Crédit immobilier,7.4,67300.0,44200.0,514000.0,23500.0,24,9.02,69.4,0.758,4,1,90,1,51.5,-51600.0,99.6
BNA001467,Larbi,Yacine,Professionnel,Actif,Compte épargne,28,Blida,Santé,Crédit d'investissement,3.3,87100.0,33600.0,1295000.0,31500.0,48,7.87,80.2,0.501,0,1,180,4,38.0,47500.0,70.2
BNA001468,Cherif,Ibrahim,Professionnel,Actif,Compte courant,64,Alger,BTPH,Crédit d'exploitation,10.7,161600.0,63900.0,1712000.0,30900.0,72,9.0,75.4,0.241,2,4,30,2,35.9,33200.0,53.0
BNA001469,Slimani,Salim,Grande Entreprise,Actif,Compte courant,29,Laghouat,Industrie,Crédit d'exploitation,2.4,1513200.0,928600.0,7149000.0,107100.0,84,6.76,84.6,0.877,3,1,60,1,55.7,3713600.0,45.0
BNA001470,Cherif,Farid,PME,Actif,Compte entreprise,65,Oran,Services,Crédit d'exploitation,10.0,641300.0,271100.0,6454000.0,191500.0,36,4.33,78.8,0.226,2,1,60,2,33.7,-145200.0,51.2
BNA001471,Rahmani,Rachid,Professionnel,Actif,Compte courant,61,Tlemcen,BTPH,Crédit personnel,6.7,144800.0,75600.0,2470000.0,113400.0,24,9.47,78.8,0.126,3,0,60,2,40.8,-51800.0,56.4
BNA001472,Cherif,Abdelkader,Particulier,Actif,Compte entreprise,25,Djelfa,BTPH,Crédit équipement,12.0,71100.0,15000.0,603000.0,14800.0,48,8.26,32.0,0.997,0,1,0,0,10.5,-8700.0,0.0
BNA001473,Touati,Mourad,Particulier,Actif,Compte courant,29,Djelfa,Pharmacie,Crédit d'exploitation,14.5,91300.0,64700.0,1048000.0,24600.0,48,5.97,83.5,0.394,1,0,30,2,47.3,87200.0,71.9
BNA001474,Belaid,Sofiane,Particulier,Actif,Compte épargne,25,Constantine,Transport,Crédit équipement,6.3,84400.0,18800.0,606000.0,15200.0,48,9.31,52.7,0.861,1,0,10,0,24.7,244600.0,25.7
BNA001475,Belkacem,Bilal,Particulier,Actif,Compte courant,43,Blida,Santé,Crédit d'exploitation,4.2,175400.0,95700.0,1120000.0,15100.0,84,3.66,78.1,0.353,2,1,90,1,47.1,213200.0,32.4
BNA001476,Haddad,Abdelkader,Particulier,Actif,Compte épargne,59,Laghouat,Santé,Crédit d'investissement,15.0,125200.0,27800.0,1002000.0,32200.0,36,9.82,25.1,0.647,0,0,0,0,28.2,445000.0,89.1
BNA001477,Mebarki,Mourad,PME,Actif,Compte courant,37,Béjaïa,Services,Crédit immobilier,4.1,689000.0,462900.0,10805000.0,199000.0,72,9.78,81.7,0.519,0,0,60,4,41.4,-354500.0,56.1
BNA001478,Hadji,Aymen,Particulier,Actif,Compte courant,54,Biskra,Services,Crédit équipement,11.2,58200.0,37200.0,435000.0,11000.0,48,9.77,88.4,0.433,3,2,45,2,24.9,-64000.0,87.8
BNA001479,Boudiaf,Tarek,Particulier,Actif,Compte épargne,38,Blida,Santé,Crédit équipement,8.8,51400.0,27100.0,297000.0,6100.0,60,8.41,71.3,0.443,1,2,120,1,40.3,-15000.0,84.1
BNA001480,Rahmani,Yacine,Particulier,Actif,Compte entreprise,61,Constantine,Pharmacie,Crédit immobilier,3.0,48400.0,41100.0,258000.0,6500.0,48,9.79,88.4,0.463,0,1,90,1,21.9,-91800.0,29.9
BNA001481,Nouri,Farid,Particulier,Actif,Compte courant,59,Biskra,Agriculture,Crédit d'exploitation,2.5,41600.0,30500.0,297000.0,6300.0,60,10.08,82.7,0.367,1,1,15,2,56.9,-18300.0,55.5
BNA001482,Meziane,Samir,Grande Entreprise,Actif,Compte professionnel,48,Annaba,Industrie,Crédit immobilier,8.0,2675200.0,1561400.0,17649000.0,525300.0,36,4.54,84.5,0.128,1,4,60,1,29.9,-1790500.0,61.2
BNA001483,Khelifi,Oussama,PME,Actif,Compte courant,62,Oran,Agriculture,Crédit personnel,6.2,502500.0,220500.0,4210000.0,192600.0,24,9.11,83.3,0.593,5,0,45,2,50.4,-57500.0,69.9
BNA001484,Belaid,Hichem,Particulier,Actif,Compte entreprise,59,Sétif,Pharmacie,Crédit immobilier,7.7,92100.0,37100.0,327000.0,6800.0,60,9.07,90.3,0.78,6,1,90,2,43.9,9600.0,64.9
BNA001485,Chibani,Nabil,PME,Actif,Compte épargne,56,Laghouat,Commerce,Crédit équipement,3.8,703800.0,205400.0,7909000.0,692100.0,12,9.13,30.1,0.924,1,0,0,0,15.6,1791200.0,113.2
BNA001486,Rahmani,Nabil,PME,Actif,Compte épargne,54,Batna,Pharmacie,Crédit équipement,3.3,903600.0,359600.0,3937000.0,122300.0,36,7.39,33.3,0.572,0,0,0,2,17.5,1332900.0,98.8
BNA001487,Mokhtar,Ibrahim,Particulier,Actif,Compte épargne,43,Tlemcen,BTPH,Crédit d'exploitation,10.9,97000.0,64000.0,1724000.0,40000.0,48,5.34,66.1,0.165,2,0,60,0,56.2,203400.0,41.6
BNA001488,Chibani,Rachid,PME,Actif,Compte courant,65,Laghouat,Transport,Crédit immobilier,2.2,412100.0,200400.0,2251000.0,192400.0,12,4.72,94.4,0.244,4,1,90,1,32.7,118800.0,45.4
BNA001489,Meziane,Tarek,PME,Actif,Compte courant,62,Béjaïa,Transport,Crédit personnel,7.9,619300.0,187900.0,4110000.0,182200.0,24,6.04,57.2,0.564,1,1,10,0,29.3,631600.0,26.4
BNA001490,Boudiaf,Bilal,Particulier,Actif,Compte courant,29,Alger,Agriculture,Crédit personnel,1.7,79900.0,47200.0,536000.0,11100.0,60,9.04,82.3,0.522,2,1,90,1,44.6,1200.0,96.9
BNA001491,Saidi,Imad,Particulier,Actif,Compte courant,30,Sétif,BTPH,Crédit équipement,10.6,128300.0,96900.0,628000.0,10100.0,84,8.88,67.5,0.252,1,0,180,2,57.6,61600.0,111.9
BNA001492,Saidi,Yacine,Professionnel,Actif,Compte courant,45,Oran,Pharmacie,Crédit immobilier,1.9,456900.0,113300.0,3127000.0,56300.0,72,8.94,2.0,0.85,0,0,0,1,24.5,1175400.0,177.2
BNA001493,Mansouri,Mourad,Particulier,Actif,Compte courant,25,Béjaïa,Commerce,Crédit d'exploitation,6.9,142800.0,63000.0,965000.0,13000.0,84,3.58,89.4,0.545,3,0,0,0,40.8,-63800.0,77.0
BNA001494,Cherif,Adel,Particulier,Actif,Compte épargne,44,Biskra,Transport,Crédit d'investissement,7.9,35000.0,17400.0,316000.0,9700.0,36,6.28,76.1,0.398,1,0,30,6,33.7,18000.0,59.5
BNA001495,Benali,Amine,PME,Actif,Compte courant,23,Annaba,Pharmacie,Crédit immobilier,5.2,682300.0,229700.0,5118000.0,158200.0,36,7.07,69.8,0.314,1,1,0,3,45.7,-1030700.0,26.1
BNA001496,Rahmani,Aymen,Grande Entreprise,Actif,Compte courant,26,Batna,Agriculture,Crédit d'exploitation,2.8,3451500.0,1866100.0,15278000.0,284600.0,72,10.21,66.7,0.625,3,1,0,1,65.4,-2100300.0,77.8
BNA001497,Gacem,Ahmed,Professionnel,Actif,Compte professionnel,32,Tlemcen,BTPH,Crédit d'exploitation,11.2,252900.0,82200.0,850000.0,17900.0,60,9.69,48.0,0.761,0,0,0,0,27.2,161200.0,48.6
BNA001498,Khelifi,Ibrahim,Particulier,Actif,Compte courant,52,Blida,Industrie,Crédit immobilier,4.7,94400.0,61600.0,417000.0,8700.0,60,9.22,95.6,0.88,1,1,5,2,45.5,-60300.0,51.0
BNA001499,Dahmani,Ilyes,Particulier,Actif,Compte courant,27,Alger,Santé,Crédit équipement,8.9,69000.0,23700.0,660000.0,16100.0,48,7.86,96.6,0.265,2,0,10,1,54.6,41400.0,79.9
BNA001500,Hadji,Ahmed,PME,Actif,Compte épargne,60,Biskra,Services,Crédit d'investissement,18.9,633500.0,345000.0,2722000.0,68700.0,48,9.77,81.6,0.212,3,2,120,0,44.5,829900.0,61.6
BNA001501,Mansouri,Salim,PME,Actif,Compte épargne,58,Béjaïa,Pharmacie,Crédit personnel,4.5,639300.0,281000.0,4800000.0,94600.0,60,6.79,45.6,0.391,3,2,30,1,31.8,486600.0,47.2
BNA001502,Chibani,Imad,Particulier,Actif,Compte courant,23,Laghouat,Santé,Crédit d'exploitation,1.5,80800.0,44900.0,701000.0,17000.0,48,7.56,51.1,0.302,1,1,60,3,62.6,-103100.0,5.8
BNA001503,Benyahia,Aymen,Professionnel,Inactif,Compte courant,62,Biskra,Santé,Crédit d'investissement,12.5,140100.0,65600.0,1564000.0,49800.0,36,9.16,78.6,0.472,2,2,15,2,66.9,69200.0,22.8
BNA001504,Djelloul,Riad,PME,Actif,Compte professionnel,42,Laghouat,Services,Crédit immobilier,5.2,477600.0,266700.0,4391000.0,112100.0,48,10.32,99.0,0.583,0,0,15,0,30.8,437000.0,71.5
BNA001505,Brahimi,Oussama,Particulier,Actif,Compte courant,34,Sétif,Agriculture,Crédit personnel,12.8,95300.0,60300.0,312000.0,7100.0,48,4.21,81.7,0.43,1,1,60,3,28.2,54900.0,57.5
BNA001506,Dahmani,Samir,Particulier,Actif,Compte professionnel,33,Oran,Agriculture,Crédit équipement,2.0,65800.0,15000.0,415000.0,12700.0,36,6.43,2.0,0.867,0,0,0,0,29.7,43900.0,140.3
BNA001507,Belkacem,Yacine,Particulier,Actif,Compte épargne,44,Laghouat,BTPH,Crédit personnel,15.2,86700.0,49600.0,954000.0,17400.0,60,3.56,61.0,0.465,2,1,120,0,35.1,10100.0,72.5
BNA001508,Nouri,Salim,PME,Actif,Compte professionnel,47,Blida,BTPH,Crédit équipement,4.4,661500.0,427200.0,4863000.0,95700.0,60,6.72,65.2,0.495,3,1,120,0,28.9,144600.0,84.7
BNA001509,Yahiaoui,Sofiane,Professionnel,Actif,Compte professionnel,44,Annaba,Commerce,Crédit équipement,8.3,102100.0,17300.0,1027000.0,19000.0,60,4.1,45.4,0.699,0,0,0,0,19.0,348300.0,23.0
BNA001510,Mokhtar,Imad,Particulier,Actif,Compte courant,30,Annaba,BTPH,Crédit d'investissement,9.1,57800.0,44000.0,894000.0,20800.0,48,5.6,40.1,0.547,1,1,15,2,50.4,-8800.0,68.2
BNA001511,Hadji,Hichem,Particulier,Actif,Compte courant,37,Laghouat,Santé,Crédit d'investissement,12.1,72100.0,41400.0,515000.0,9400.0,60,3.75,93.5,0.769,3,1,45,3,32.2,-82200.0,85.3
BNA001512,Saidi,Zakaria,Particulier,Actif,Compte entreprise,50,Biskra,Transport,Crédit immobilier,6.6,95900.0,24100.0,485000.0,14200.0,36,3.55,32.6,0.725,0,0,10,0,36.8,328600.0,101.6
BNA001513,Guediri,Imad,PME,Actif,Compte courant,47,Constantine,Agriculture,Crédit immobilier,9.5,465400.0,210100.0,3673000.0,50300.0,84,4.03,45.5,0.401,1,0,60,2,30.1,-90500.0,111.1
BNA001514,Mebarki,Mohamed,Particulier,Actif,Compte professionnel,46,Biskra,Pharmacie,Crédit équipement,3.5,129200.0,56800.0,1497000.0,127800.0,12,4.53,100.0,0.211,1,1,120,0,49.7,50700.0,79.7
BNA001515,Touati,Zakaria,Particulier,Actif,Compte entreprise,58,Batna,BTPH,Crédit d'exploitation,1.7,94100.0,15000.0,833000.0,17300.0,60,9.1,17.1,0.673,0,0,0,0,29.7,177300.0,46.2
BNA001516,Mansouri,Adel,Professionnel,Inactif,Compte épargne,41,Tlemcen,Industrie,Crédit personnel,12.3,331900.0,190100.0,2546000.0,114900.0,24,7.78,90.9,0.31,1,1,30,0,40.3,135200.0,68.4
BNA001517,Slimani,Abdelkader,Particulier,Actif,Compte courant,63,Djelfa,Transport,Crédit d'exploitation,8.3,70600.0,41900.0,1259000.0,25300.0,60,7.65,98.5,0.594,3,2,5,1,42.2,-44200.0,52.7
BNA001518,Larbi,Nabil,PME,Actif,Compte entreprise,33,Laghouat,Pharmacie,Crédit d'investissement,5.4,417000.0,235900.0,3146000.0,67000.0,60,10.09,80.1,0.116,1,1,10,2,42.6,-451300.0,52.3
BNA001519,Saidi,Rachid,Particulier,Actif,Compte courant,38,Béjaïa,Agriculture,Crédit immobilier,13.6,88600.0,54400.0,449000.0,10300.0,48,4.57,68.2,0.445,1,1,90,1,25.4,13000.0,27.7
BNA001520,Amrani,Rachid,Particulier,Actif,Compte professionnel,40,Djelfa,BTPH,Crédit immobilier,5.3,82200.0,42200.0,339000.0,10400.0,36,6.33,60.1,0.274,2,3,120,4,40.3,-75600.0,28.2
BNA001521,Amrani,Zakaria,PME,Actif,Compte entreprise,27,Batna,Pharmacie,Crédit équipement,4.1,626700.0,332700.0,2441000.0,76400.0,36,7.96,61.1,0.481,5,1,45,8,41.8,-570300.0,113.8
BNA001522,Hadji,Tarek,Particulier,Actif,Compte professionnel,33,Annaba,Transport,Crédit d'investissement,7.1,44200.0,15000.0,232000.0,7300.0,36,7.83,15.1,0.761,0,0,5,0,21.3,101700.0,70.7
BNA001523,Ferhat,Nabil,Particulier,Actif,Compte courant,46,Blida,Agriculture,Crédit immobilier,4.8,74900.0,15000.0,305000.0,6800.0,48,3.17,50.7,0.651,1,0,0,0,24.0,118100.0,101.5
BNA001524,Djelloul,Hichem,Professionnel,Actif,Compte courant,40,Sétif,Santé,Crédit immobilier,3.1,176900.0,92900.0,1833000.0,155900.0,12,3.73,90.1,0.708,1,2,45,5,57.8,95300.0,9.7
BNA001525,Gacem,Kamel,PME,Actif,Compte courant,57,Alger,BTPH,Crédit d'exploitation,5.9,317200.0,66000.0,2119000.0,48600.0,48,4.8,19.6,0.968,0,0,0,0,36.8,-12700.0,129.3
BNA001526,Chibani,Samir,Particulier,Actif,Compte professionnel,39,Sétif,Services,Crédit d'investissement,2.3,81700.0,53600.0,1008000.0,18800.0,60,4.56,77.1,0.424,2,1,10,1,59.3,33200.0,56.8
BNA001527,Djelloul,Imad,Particulier,Actif,Compte courant,36,Djelfa,Agriculture,Crédit personnel,4.1,75200.0,19000.0,589000.0,9700.0,84,9.65,17.9,0.861,1,0,0,0,21.2,158200.0,112.8
BNA001528,Rahmani,Adel,Particulier,Actif,Compte professionnel,64,Constantine,Commerce,Crédit d'exploitation,9.3,159200.0,57500.0,624000.0,12400.0,60,7.09,94.1,0.241,1,2,10,3,34.2,79000.0,96.8
BNA001529,Mokhtar,Salim,Particulier,Actif,Compte épargne,27,Oran,Services,Crédit d'exploitation,10.3,45200.0,15000.0,420000.0,13400.0,36,9.12,10.5,0.872,0,0,15,0,20.3,45300.0,95.2
BNA001530,Belaid,Nabil,Grande Entreprise,Actif,Compte épargne,59,Batna,Commerce,Crédit immobilier,4.6,1985400.0,272900.0,6763000.0,202100.0,36,4.8,32.0,0.816,0,0,0,0,24.6,5507700.0,159.9
BNA001531,Saidi,Ilyes,Particulier,Actif,Compte professionnel,43,Batna,BTPH,Crédit d'exploitation,3.3,88400.0,32400.0,803000.0,25900.0,36,9.85,30.6,0.786,0,0,0,0,32.0,206900.0,125.8
BNA001532,Yahiaoui,Rachid,Professionnel,Actif,Compte épargne,64,Batna,Agriculture,Crédit immobilier,4.9,140000.0,58700.0,1544000.0,25700.0,72,6.15,66.2,0.403,3,1,60,0,38.0,-190600.0,82.0
BNA001533,Djelloul,Adel,Professionnel,Suspendu,Compte entreprise,25,Blida,Transport,Crédit immobilier,6.5,252400.0,183700.0,2295000.0,47500.0,60,8.86,53.7,0.709,1,0,150,0,30.8,239100.0,111.6
BNA001534,Hadji,Anis,Particulier,Actif,Compte professionnel,37,Sétif,Santé,Crédit personnel,1.2,165700.0,22900.0,2691000.0,57400.0,60,10.19,23.1,0.926,0,0,0,0,25.5,355500.0,74.2
BNA001535,Guediri,Zakaria,PME,Actif,Compte entreprise,49,Alger,Services,Crédit équipement,16.3,1691000.0,1002200.0,9818000.0,313800.0,36,9.34,84.0,0.214,1,0,60,1,42.7,2560000.0,43.9
BNA001536,Mebarki,Bilal,Particulier,Actif,Compte épargne,65,Annaba,Santé,Crédit d'investissement,4.7,35000.0,17500.0,753000.0,14800.0,60,6.83,66.8,0.097,0,0,150,2,30.1,-7100.0,45.7
BNA001537,Zerrouki,Samir,Particulier,Actif,Compte épargne,28,Sétif,Commerce,Crédit immobilier,4.9,87900.0,44800.0,765000.0,17800.0,48,5.39,53.2,0.083,4,1,60,2,37.0,25300.0,35.2
BNA001538,Belaid,Bilal,Particulier,Actif,Compte professionnel,50,Tlemcen,BTPH,Crédit équipement,8.1,54900.0,15000.0,445000.0,11100.0,48,9.28,47.4,0.855,1,0,0,0,23.1,89600.0,117.5
BNA001539,Yahiaoui,Salim,Professionnel,Actif,Compte professionnel,37,Laghouat,Industrie,Crédit d'investissement,6.4,162500.0,54500.0,1310000.0,41500.0,36,8.82,85.9,0.216,1,0,90,0,67.7,375000.0,32.2
BNA001540,Mansouri,Adel,Particulier,Inactif,Compte courant,33,Constantine,Pharmacie,Crédit d'exploitation,10.2,58900.0,15000.0,487000.0,15300.0,36,8.32,32.3,0.805,0,0,0,0,9.2,197000.0,138.2
BNA001541,Benyahia,Youcef,Professionnel,Actif,Compte courant,24,Annaba,Agriculture,Crédit immobilier,7.7,213400.0,137600.0,591000.0,10900.0,60,3.96,72.5,0.48,2,0,45,2,14.0,-30600.0,75.1
BNA001542,Dahmani,Nassim,Particulier,Actif,Compte épargne,29,Laghouat,Agriculture,Crédit immobilier,3.7,80100.0,60000.0,301000.0,9600.0,36,8.91,84.4,0.349,1,0,45,1,56.7,65800.0,21.6
BNA001543,Amrani,Bilal,PME,Inactif,Compte épargne,40,Batna,Transport,Crédit d'exploitation,10.6,426300.0,234800.0,2833000.0,58300.0,60,8.66,100.0,0.358,1,3,60,3,55.3,55900.0,26.4
BNA001544,Brahimi,Mohamed,Particulier,Actif,Compte courant,27,Batna,Pharmacie,Crédit équipement,4.2,144400.0,31300.0,1157000.0,23200.0,60,7.54,42.6,0.945,0,0,15,0,31.8,178900.0,183.2
BNA001545,Slimani,Riad,Particulier,Actif,Compte courant,38,Constantine,Services,Crédit d'exploitation,1.9,161200.0,107500.0,551000.0,16600.0,36,5.46,92.6,0.579,6,1,90,0,55.4,328300.0,42.3
BNA001546,Djelloul,Karim,Grande Entreprise,Actif,Compte courant,55,Béjaïa,Services,Crédit d'exploitation,7.4,1330100.0,120900.0,5861000.0,265000.0,24,7.97,46.4,0.83,1,0,0,0,18.5,3862700.0,80.7
BNA001547,Amrani,Kamel,Particulier,Suspendu,Compte épargne,41,Tlemcen,Commerce,Crédit immobilier,15.7,59600.0,42700.0,413000.0,5600.0,84,3.96,73.1,0.361,1,1,45,1,43.0,64200.0,69.3
BNA001548,Chibani,Yacine,Particulier,Actif,Compte courant,43,Constantine,Pharmacie,Crédit d'exploitation,3.7,211300.0,55800.0,906000.0,17000.0,60,4.84,15.8,0.894,0,0,0,0,11.4,555000.0,103.5
BNA001549,Mansouri,Salim,Particulier,Actif,Compte professionnel,49,Oran,Industrie,Crédit d'exploitation,2.0,75600.0,17600.0,686000.0,20600.0,36,5.17,53.1,0.802,0,0,0,0,18.3,146700.0,13.9
BNA001550,Hadji,Tarek,Particulier,Actif,Compte professionnel,51,Annaba,Transport,Crédit d'exploitation,6.4,67700.0,42900.0,782000.0,24700.0,36,8.66,45.2,0.615,1,1,120,3,57.4,-16000.0,61.2
BNA001551,Benali,Rachid,Professionnel,Actif,Compte courant,35,Alger,Transport,Crédit personnel,15.9,277700.0,44800.0,2782000.0,68400.0,48,8.4,53.3,0.916,0,0,0,0,25.7,545900.0,56.6
BNA001552,Hadji,Ahmed,Particulier,Actif,Compte professionnel,50,Oran,Pharmacie,Crédit personnel,6.3,51700.0,29300.0,289000.0,8800.0,36,5.94,66.7,0.301,3,0,90,1,48.2,-3200.0,55.4
BNA001553,Zerrouki,Karim,Particulier,Actif,Compte courant,48,Béjaïa,Santé,Crédit personnel,2.2,88200.0,16600.0,1041000.0,25100.0,48,7.32,3.8,0.938,0,0,0,0,15.6,274100.0,147.9
BNA001554,Haddad,Youcef,Particulier,Actif,Compte professionnel,36,Batna,Pharmacie,Crédit équipement,3.4,52000.0,15500.0,745000.0,12200.0,72,5.72,67.5,0.486,2,0,45,2,8.8,38000.0,54.9
BNA001555,Saidi,Adel,Grande Entreprise,Actif,Compte courant,33,Batna,Industrie,Crédit immobilier,2.8,1620300.0,775300.0,7084000.0,605900.0,12,4.83,87.3,0.229,1,1,120,3,27.6,1994900.0,88.2
BNA001556,Meziane,Karim,PME,Actif,Compte courant,53,Biskra,Transport,Crédit d'exploitation,6.9,879500.0,522200.0,2333000.0,34400.0,84,6.31,76.7,0.102,3,2,180,0,37.7,1106400.0,35.5
BNA001557,Belaid,Abdelkader,PME,Actif,Compte professionnel,51,Oran,Agriculture,Crédit personnel,8.7,924600.0,343800.0,4917000.0,74200.0,84,7.01,48.1,0.161,1,2,60,3,44.9,1201000.0,72.3
BNA001558,Dahmani,Riad,Particulier,Actif,Compte courant,35,Béjaïa,Pharmacie,Crédit personnel,7.4,64700.0,33900.0,383000.0,9500.0,48,8.89,96.5,0.504,4,0,180,2,22.8,-4500.0,36.3
BNA001559,Guediri,Islam,Professionnel,Actif,Compte épargne,41,Tlemcen,Commerce,Crédit d'exploitation,11.8,218900.0,69900.0,3251000.0,75200.0,48,5.24,18.0,0.91,1,0,0,1,20.5,310700.0,56.0
BNA001560,Brahimi,Nassim,Particulier,Actif,Compte épargne,41,Tlemcen,BTPH,Crédit d'investissement,10.2,56200.0,31000.0,858000.0,25600.0,36,4.61,93.1,0.426,1,2,45,0,14.9,22700.0,21.4
BNA001561,Hadji,Ibrahim,Professionnel,Actif,Compte professionnel,33,Batna,Santé,Crédit équipement,8.4,171400.0,99600.0,1180000.0,37200.0,36,8.49,99.9,0.337,2,2,60,4,42.9,-4200.0,33.4
BNA001562,Cherif,Walid,PME,Actif,Compte professionnel,38,Blida,Services,Crédit équipement,5.3,458600.0,286600.0,3517000.0,58000.0,72,5.86,75.3,0.47,1,1,120,4,63.9,612000.0,40.9
BNA001563,Yahiaoui,Imad,PME,Actif,Compte épargne,37,Djelfa,Commerce,Crédit personnel,20.0,210700.0,48900.0,1339000.0,30200.0,48,3.98,34.5,1.0,0,0,5,0,29.6,640200.0,97.5
BNA001564,Dahmani,Yacine,Particulier,Actif,Compte entreprise,30,Alger,Services,Crédit personnel,7.8,56000.0,26800.0,594000.0,9600.0,72,5.0,72.2,0.354,0,0,15,2,61.7,-27100.0,63.4
BNA001565,Amrani,Karim,PME,Actif,Compte entreprise,59,Djelfa,Pharmacie,Crédit immobilier,10.7,461300.0,220400.0,3978000.0,54900.0,84,4.26,76.8,0.466,4,0,150,5,37.9,582300.0,100.8
BNA001566,Gacem,Karim,Particulier,Actif,Compte courant,31,Tlemcen,Transport,Crédit d'investissement,9.6,132200.0,85400.0,828000.0,13500.0,72,5.35,71.7,0.503,2,2,15,6,54.6,153500.0,32.8
BNA001567,Larbi,Ilyes,Particulier,Actif,Compte courant,53,Batna,Santé,Crédit immobilier,1.2,102400.0,58800.0,589000.0,9000.0,72,3.23,79.5,0.254,1,1,5,2,55.9,90000.0,49.5
BNA001568,Boudiaf,Nassim,Grande Entreprise,Actif,Compte épargne,58,Tlemcen,Santé,Crédit personnel,10.8,2549700.0,1928200.0,13356000.0,319600.0,48,6.97,88.4,0.541,2,2,60,1,57.7,226900.0,91.7
BNA001569,Belkacem,Aymen,Particulier,Actif,Compte courant,35,Laghouat,Transport,Crédit équipement,6.1,131400.0,30500.0,1273000.0,26500.0,60,9.16,26.8,0.532,1,0,0,0,30.8,192800.0,83.0
